
active jobs------------------------
JOBID              USERNAME      STATE PROCS   REMAINING            STARTTIME

8446427            schellin    Running     6     3:02:33  Sun Oct  7 21:33:15
8464110            zhan6058    Running     1     3:02:41  Tue Oct  9 21:33:23
8464172            zhan6058    Running     1     3:02:41  Tue Oct  9 21:33:23
8462975            zhan6058    Running     1     3:07:20  Tue Oct  9 21:38:02
8463034            zhan6058    Running     1     3:09:38  Tue Oct  9 21:40:20
8463674            zhan6058    Running     1     3:14:23  Tue Oct  9 21:45:05
8479907            patel658    Running    24     3:14:44  Wed Oct 10 16:45:26
8482365            wang0992    Running    48     3:14:44  Wed Oct 10 16:45:26
8463695            zhan6058    Running     1     3:16:34  Tue Oct  9 21:47:16
8450920            hemma011    Running    48     3:18:43  Tue Oct  9 21:49:25
8450921            hemma011    Running    48     3:20:58  Tue Oct  9 21:51:40
8464397            zhan6058    Running     1     3:20:58  Tue Oct  9 21:51:40
8464454            zhan6058    Running     1     3:23:12  Tue Oct  9 21:53:54
8464463            zhan6058    Running     1     3:23:12  Tue Oct  9 21:53:54
8459878                jwoo    Running     1     3:26:01  Tue Oct  9 15:56:43
8459918                jwoo    Running     1     3:26:52  Tue Oct  9 15:57:34
8459937                jwoo    Running     1     3:26:52  Tue Oct  9 15:57:34
8480603             dpresti    Running    16     3:27:12  Wed Oct 10 14:57:55
8480605             dpresti    Running    16     3:28:07  Wed Oct 10 14:58:50
8464905            zhan6058    Running     1     3:31:59  Tue Oct  9 22:02:41
8465323            zhan6058    Running     1     3:34:19  Tue Oct  9 22:05:01
8465378            zhan6058    Running     1     3:34:19  Tue Oct  9 22:05:01
8464980            zhan6058    Running     1     3:36:38  Tue Oct  9 22:07:20
8465689            zhan6058    Running     1     3:36:38  Tue Oct  9 22:07:20
8458372            chaud106    Running   480     3:41:05  Tue Oct  9 22:11:47
8480175            vachh007    Running     2     3:43:16  Wed Oct 10 14:13:58
8466331            zhan6058    Running     1     3:47:58  Tue Oct  9 22:18:40
8466437            zhan6058    Running     1     3:50:16  Tue Oct  9 22:20:58
8465085            zhan6058    Running     1     3:52:36  Tue Oct  9 22:23:18
8465168            zhan6058    Running     1     3:54:58  Tue Oct  9 22:25:40
8465264            zhan6058    Running     1     3:59:36  Tue Oct  9 22:30:18
8465519            zhan6058    Running     1     3:59:36  Tue Oct  9 22:30:18
8465546            zhan6058    Running     1     4:02:17  Tue Oct  9 22:32:59
8466665            zhan6058    Running     1     4:06:50  Tue Oct  9 22:37:32
8466029            zhan6058    Running     1     4:09:10  Tue Oct  9 22:39:52
8458838            neyha001    Running     8     4:11:43  Tue Oct  9 10:42:25
8466899            zhan6058    Running     1     4:22:07  Tue Oct  9 22:52:49
8480906            zhang051    Running     2     4:31:22  Wed Oct 10 15:02:04
8467418            zhan6058    Running     1     4:31:48  Tue Oct  9 23:02:30
8467482            zhan6058    Running     1     4:34:12  Tue Oct  9 23:04:54
8422045            schur088    Running  1008     4:43:30  Tue Oct  9 23:14:12
8468008            zhan6058    Running     1     4:43:30  Tue Oct  9 23:14:12
8468034            zhan6058    Running     1     4:45:44  Tue Oct  9 23:16:26
8468373            zhan6058    Running     1     4:45:44  Tue Oct  9 23:16:26
8467239            zhan6058    Running     1     4:50:21  Tue Oct  9 23:21:03
8467318            zhan6058    Running     1     4:52:43  Tue Oct  9 23:23:25
8467726            zhan6058    Running     1     4:54:56  Tue Oct  9 23:25:38
8468742            zhan6058    Running     1     5:02:12  Tue Oct  9 23:32:54
8468790            zhan6058    Running     1     5:02:12  Tue Oct  9 23:32:54
8468843            zhan6058    Running     1     5:04:32  Tue Oct  9 23:35:14
8475727            tayal007    Running    24     5:05:41  Wed Oct 10 11:36:23
8475894            lamx0031    Running     4     5:05:41  Wed Oct 10 11:36:23
8468896            zhan6058    Running     1     5:07:14  Tue Oct  9 23:37:56
8469264            zhan6058    Running     1     5:09:35  Tue Oct  9 23:40:17
8469323            zhan6058    Running     1     5:11:55  Tue Oct  9 23:42:37
8469354            zhan6058    Running     1     5:11:55  Tue Oct  9 23:42:37
8468542            zhan6058    Running     1     5:14:09  Tue Oct  9 23:44:51
8475876            abrah023    Running    24     5:42:27  Wed Oct 10 17:13:09
8477988             dtraian    Running     8     6:13:02  Wed Oct 10 12:43:44
8479938            bran0876    Running   624     6:25:55  Wed Oct 10 13:56:37
8479869            hnguyenp    Running    16     6:37:52  Wed Oct 10 13:09:34
8469425            jiaxx221    Running    24     6:49:24  Wed Oct 10 08:20:06
8459795            wang1710    Running    24     6:59:34  Wed Oct 10 06:30:16
8453874            yang3227    Running    24     6:59:52  Tue Oct  9 01:30:34
8477990             dtraian    Running     8     7:10:20  Wed Oct 10 13:41:02
8479865             dtraian    Running     8     7:10:20  Wed Oct 10 13:41:02
8459796            wang1710    Running    24     7:14:37  Wed Oct 10 06:45:19
8459797            wang1710    Running    24     7:32:03  Wed Oct 10 07:02:45
8488437            wang5772    Running     8     7:32:58  Wed Oct 10 17:03:40
8458360               shens    Running     1     7:33:50  Tue Oct  9 09:34:32
8475771            memmo007    Running    72     7:43:42  Wed Oct 10 11:14:24
8491295            konox006    Running     8     7:54:57  Wed Oct 10 18:25:39
8458791            chen4519    Running    16     7:57:27  Tue Oct  9 10:28:09
8482357            wang0992    Running    24     8:28:07  Wed Oct 10 16:58:49
8469426            jiaxx221    Running    24     8:46:06  Wed Oct 10 10:16:48
8489420            beeso018    Running     1     8:52:05  Wed Oct 10 17:22:47
8485849            clingyun    Running     2     8:55:50  Wed Oct 10 16:36:32
8442533            lixx3269    Running    32     9:08:48  Sun Oct  7 03:39:30
8469427            jiaxx221    Running    24     9:12:50  Wed Oct 10 10:43:32
8489043            clingyun    Running     8     9:42:05  Wed Oct 10 17:22:47
8489044            clingyun    Running     8     9:42:05  Wed Oct 10 17:22:47
8489046            clingyun    Running     8     9:42:05  Wed Oct 10 17:22:47
8489057            clingyun    Running     8     9:42:05  Wed Oct 10 17:22:47
8493159            zhoux379    Running     8     9:52:33  Wed Oct 10 18:23:15
8493160            zhoux379    Running     8     9:52:33  Wed Oct 10 18:23:15
8493163            zhoux379    Running     8     9:52:33  Wed Oct 10 18:23:15
8493332            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8493366            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8493384            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8493385            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8493386            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8493387            zhoux379    Running     8     9:54:57  Wed Oct 10 18:25:39
8460259            yang3704    Running     1     9:59:20  Tue Oct  9 16:50:02
8469548            zheng956    Running    12    10:10:24  Wed Oct 10 04:41:06
8469550            zheng956    Running    12    10:11:29  Wed Oct 10 04:42:11
8469552            zheng956    Running    12    10:11:55  Wed Oct 10 04:42:37
8469553            zheng956    Running    12    10:12:21  Wed Oct 10 04:43:03
8469554            zheng956    Running    12    10:12:21  Wed Oct 10 04:43:03
8477986            yang3227    Running    24    10:14:44  Wed Oct 10 16:45:26
8477987            yang3227    Running    24    10:14:44  Wed Oct 10 16:45:26
8479856            yang3227    Running    24    10:14:44  Wed Oct 10 16:45:26
8479857            yang3227    Running    24    10:14:44  Wed Oct 10 16:45:26
8479858            yang3227    Running    24    10:16:29  Wed Oct 10 16:47:11
8479860            yang3227    Running    24    10:16:29  Wed Oct 10 16:47:11
8464680            hnguyenp    Running    24    10:34:04  Wed Oct 10 05:05:46
8475749            li000678    Running    24    10:49:27  Wed Oct 10 17:20:09
8479925            ghase015    Running    96    10:52:05  Wed Oct 10 17:22:47
8473682            nedru004    Running    16    10:56:02  Wed Oct 10 09:26:44
8473690            nedru004    Running    16    10:56:29  Wed Oct 10 09:27:11
8437922            mcgre171    Running    24    11:22:11  Sun Oct  7 05:52:53
8438126            mcgre171    Running    24    11:28:14  Sun Oct  7 05:58:56
8438130            mcgre171    Running    24    11:28:14  Sun Oct  7 05:58:56
8491421            yang3227    Running    24    11:35:21  Wed Oct 10 18:06:03
8469565            shang118    Running    12    11:51:27  Wed Oct 10 06:22:09
8469478            amavrant    Running    16    11:52:18  Wed Oct 10 06:23:00
8469479            amavrant    Running    16    11:52:18  Wed Oct 10 06:23:00
8493463            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493469            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493470            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493471            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493472            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493473            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493474            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493479            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493483            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493501            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493509            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493515            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493521            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493522            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493523            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493524            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493525            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493526            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493527            zhoux379    Running     8    11:57:24  Wed Oct 10 18:28:06
8493530            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8493532            water157    Running     4    11:57:24  Wed Oct 10 18:28:06
8469568            shang118    Running    12    12:06:24  Wed Oct 10 06:37:06
8469588            zhan6058    Running     1    12:07:30  Wed Oct 10 06:38:12
8469596            zhan6058    Running     1    12:07:30  Wed Oct 10 06:38:12
8469622            zhan6058    Running     1    12:07:30  Wed Oct 10 06:38:12
8469641            zhan6058    Running     1    12:07:30  Wed Oct 10 06:38:12
8469725            zhan6058    Running     1    12:08:50  Wed Oct 10 06:39:32
8470051            zhan6058    Running     1    12:12:29  Wed Oct 10 06:43:11
8470128            zhan6058    Running     1    12:14:37  Wed Oct 10 06:45:19
8470277            zheng956    Running    12    12:14:37  Wed Oct 10 06:45:19
8450922            hemma011    Running    48    12:16:48  Wed Oct 10 06:47:30
8470452            zhan6058    Running     1    12:18:59  Wed Oct 10 06:49:41
8469979            zhan6058    Running     1    12:21:10  Wed Oct 10 06:51:52
8470589            zhan6058    Running     1    12:23:20  Wed Oct 10 06:54:02
8470263            zhan6058    Running     1    12:25:27  Wed Oct 10 06:56:09
8470642            zhan6058    Running     1    12:25:27  Wed Oct 10 06:56:09
8470665            zhan6058    Running     1    12:25:27  Wed Oct 10 06:56:09
8470769            zhan6058    Running     1    12:27:34  Wed Oct 10 06:58:16
8445155              xwuphd    Running    24    12:27:56  Mon Oct  8 23:58:38
8445157              xwuphd    Running    24    12:27:56  Mon Oct  8 23:58:38
8470500            zhan6058    Running     1    12:32:03  Wed Oct 10 07:02:45
8470547            zhan6058    Running     1    12:32:03  Wed Oct 10 07:02:45
8459798            wang1710    Running    24    12:41:57  Wed Oct 10 12:12:39
8445165              xwuphd    Running    24    12:45:53  Tue Oct  9 00:16:35
8471108            rave0049    Running    48    13:06:53  Wed Oct 10 07:37:35
8471242            zhan6058    Running     1    13:11:46  Wed Oct 10 07:42:28
8471320            zhan6058    Running     1    13:13:09  Wed Oct 10 07:43:51
8471446            zhan6058    Running     1    13:17:04  Wed Oct 10 07:47:46
8471540            zhan6058    Running     1    13:19:59  Wed Oct 10 07:50:41
8471586            zhan6058    Running     1    13:20:55  Wed Oct 10 07:51:37
8471793            zhan6058    Running     1    13:28:46  Wed Oct 10 07:59:28
8459799            wang1710    Running    24    13:32:13  Wed Oct 10 13:02:55
8471981            zhan6058    Running     1    13:34:34  Wed Oct 10 08:05:16
8490933            stoec034    Running    16    13:35:21  Wed Oct 10 18:06:03
8472085            zhan6058    Running     1    13:37:38  Wed Oct 10 08:08:20
8445167              xwuphd    Running    24    13:42:30  Tue Oct  9 01:13:12
8459800            wang1710    Running    24    13:47:50  Wed Oct 10 13:18:32
8472447            zhan6058    Running     1    13:49:24  Wed Oct 10 08:20:06
8472466            zhan6058    Running     1    13:50:14  Wed Oct 10 08:20:56
8472485            zhan6058    Running     1    13:51:07  Wed Oct 10 08:21:49
8472569            zhan6058    Running     1    13:53:47  Wed Oct 10 08:24:29
8459801            wang1710    Running    24    14:07:56  Wed Oct 10 13:38:38
8486888            gautr004    Running    48    14:18:47  Wed Oct 10 16:49:29
8459802            wang1710    Running    24    14:39:34  Wed Oct 10 14:10:16
8473480            zheng778    Running     4    14:41:26  Wed Oct 10 09:12:08
8480341            li000269    Running   192    14:44:46  Wed Oct 10 17:15:28
8473516            zheng778    Running     4    14:44:54  Wed Oct 10 09:15:36
8473517            zheng778    Running     4    14:44:54  Wed Oct 10 09:15:36
8473518            zheng778    Running     4    14:44:54  Wed Oct 10 09:15:36
8473519            zheng778    Running     4    14:45:21  Wed Oct 10 09:16:03
8473570            zheng778    Running     4    14:49:20  Wed Oct 10 09:20:02
8473572            zheng778    Running     4    14:49:20  Wed Oct 10 09:20:02
8473574            zheng778    Running     4    14:49:20  Wed Oct 10 09:20:02
8473575            zheng778    Running     4    14:49:20  Wed Oct 10 09:20:02
8474241            zheng778    Running     4    15:00:37  Wed Oct 10 09:31:19
8474242            zheng778    Running     4    15:00:37  Wed Oct 10 09:31:19
8474243            zheng778    Running     4    15:00:37  Wed Oct 10 09:31:19
8474246            zheng778    Running     4    15:00:37  Wed Oct 10 09:31:19
8474262            reutz009    Running    24    15:21:48  Wed Oct 10 09:52:30
8459731            cgaggiol    Running    16    15:28:26  Tue Oct  9 17:59:08
8483924            wang1710    Running     1    15:33:35  Wed Oct 10 16:04:17
8483925            wang1710    Running     1    15:33:35  Wed Oct 10 16:04:17
8483926            wang1710    Running     1    15:33:35  Wed Oct 10 16:04:17
8483927            wang1710    Running     1    15:33:35  Wed Oct 10 16:04:17
8450923            hemma011    Running    48    15:35:13  Wed Oct 10 10:05:55
8483928            wang1710    Running     1    15:35:52  Wed Oct 10 16:06:34
8483929            wang1710    Running     1    15:35:52  Wed Oct 10 16:06:34
8483930            wang1710    Running     1    15:35:52  Wed Oct 10 16:06:34
8483931            wang1710    Running     1    15:35:52  Wed Oct 10 16:06:34
8483934            wang1710    Running     1    15:38:03  Wed Oct 10 16:08:45
8483937            wang1710    Running     1    15:38:03  Wed Oct 10 16:08:45
8483939            wang1710    Running     1    15:38:03  Wed Oct 10 16:08:45
8483943            wang1710    Running     1    15:38:03  Wed Oct 10 16:08:45
8483946            wang1710    Running     1    15:40:17  Wed Oct 10 16:10:59
8483949            wang1710    Running     1    15:40:17  Wed Oct 10 16:10:59
8483952            wang1710    Running     1    15:40:17  Wed Oct 10 16:10:59
8483954            wang1710    Running     1    15:40:17  Wed Oct 10 16:10:59
8483957            wang1710    Running     1    15:42:28  Wed Oct 10 16:13:10
8483960            wang1710    Running     1    15:42:28  Wed Oct 10 16:13:10
8483963            wang1710    Running     1    15:42:28  Wed Oct 10 16:13:10
8483966            wang1710    Running     1    15:42:28  Wed Oct 10 16:13:10
8483972            wang1710    Running     1    15:45:07  Wed Oct 10 16:15:49
8483975            wang1710    Running     1    15:45:07  Wed Oct 10 16:15:49
8483979            wang1710    Running     1    15:45:07  Wed Oct 10 16:15:49
8472832            wang5772    Running     8    16:03:13  Wed Oct 10 08:33:55
8471677            mgreming    Running    24    16:43:42  Wed Oct 10 11:14:24
8482364            singh973    Running     4    17:12:15  Wed Oct 10 15:42:57
8476321            zhan6058    Running     1    17:16:01  Wed Oct 10 11:46:43
8459511            cgaggiol    Running    16    17:24:07  Wed Oct 10 05:54:49
8477538            zhan6058    Running     1    17:31:58  Wed Oct 10 12:02:40
8476145            zhan6058    Running     1    17:38:29  Wed Oct 10 12:09:11
8477842            haeni001    Running    24    17:44:17  Wed Oct 10 12:14:59
8477010            zhan6058    Running     1    17:49:24  Wed Oct 10 12:20:06
8459532            cgaggiol    Running    16    17:52:18  Wed Oct 10 06:23:00
8477371            zhan6058    Running     1    17:54:54  Wed Oct 10 12:25:36
8477656            zhan6058    Running     1    17:56:16  Wed Oct 10 12:26:58
8477668            zhan6058    Running     1    17:57:30  Wed Oct 10 12:28:12
8477795            zhan6058    Running     1    18:02:45  Wed Oct 10 12:33:27
8477836            graha682    Running     8    18:06:39  Wed Oct 10 12:37:21
8428823            rayxx332    Running    16    18:11:29  Fri Oct  5 12:42:11
8428837            rayxx332    Running    16    18:14:51  Fri Oct  5 12:45:33
8477843            haeni001    Running    24    18:20:45  Wed Oct 10 12:51:27
8477844            haeni001    Running    24    18:20:45  Wed Oct 10 12:51:27
8477847            haeni001    Running    24    18:24:25  Wed Oct 10 12:55:07
8478185            zhan6058    Running     1    18:24:25  Wed Oct 10 12:55:07
8462633            wuxx1693    Running    16    18:39:38  Tue Oct  9 21:10:20
8478686            zhan6058    Running     1    18:41:04  Wed Oct 10 13:11:46
8462637            wuxx1693    Running    16    18:44:28  Tue Oct  9 21:15:10
8462723            wuxx1693    Running    16    18:44:28  Tue Oct  9 21:15:10
8479688            zhan6058    Running     1    18:45:37  Wed Oct 10 13:16:19
8479706            zhan6058    Running     1    18:45:37  Wed Oct 10 13:16:19
8462636            wuxx1693    Running    16    18:53:16  Tue Oct  9 21:23:58
8479065            zhan6058    Running     1    18:56:36  Wed Oct 10 13:27:18
8479912              galaxy    Running     8    19:05:39  Wed Oct 10 13:36:21
8479913              galaxy    Running     8    19:06:06  Wed Oct 10 13:36:48
8459072              wjeong    Running    32    19:06:33  Tue Oct  9 13:37:15
8459076              wjeong    Running    32    19:11:58  Tue Oct  9 13:42:40
8459205              galaxy    Running     1    19:16:17  Tue Oct  9 13:46:59
8450629            wang1710    Running   288    19:16:33  Wed Oct 10 13:57:15
8459077              wjeong    Running    32    19:17:35  Tue Oct  9 13:48:17
8444315            rayxx332    Running    32    19:20:50  Sun Oct  7 13:51:32
8445652            rayxx332    Running    64    19:21:28  Mon Oct  8 13:52:10
8459079              wjeong    Running    32    19:23:06  Tue Oct  9 13:53:48
8422061            schur088    Running  1008    19:25:55  Wed Oct 10 13:56:37
8422062            schur088    Running  1008    19:25:55  Wed Oct 10 13:56:37
8422825            schur088    Running  1008    19:25:55  Wed Oct 10 13:56:37
8474316            chemb002    Running   384    19:25:55  Wed Oct 10 13:56:37
8474321            knuts661    Running   480    19:25:55  Wed Oct 10 13:56:37
8449183            wang1710    Running   480    19:26:33  Wed Oct 10 13:57:15
8450933            rsenanay    Running   240    19:26:33  Wed Oct 10 13:57:15
8444321            jvitillo    Running     8    19:28:25  Sun Oct  7 13:59:07
8459082              wjeong    Running    32    19:28:38  Tue Oct  9 13:59:20
8480310              smunro    Running     1    19:50:46  Wed Oct 10 14:21:28
8474456            yang3704    Running     1    19:56:45  Wed Oct 10 09:47:27
8493451            zhoux379    Running     4    19:57:24  Wed Oct 10 18:28:06
8493563            zhoux379    Running     4    19:57:24  Wed Oct 10 18:28:06
8493571            zhoux379    Running     4    19:57:24  Wed Oct 10 18:28:06
8480306            wang1710    Running   360    20:03:26  Wed Oct 10 14:36:08
8450926            hemma011    Running    48    20:11:43  Wed Oct 10 14:42:25
8477837            graha682    Running     8    20:11:43  Wed Oct 10 14:42:25
8482319            zhan6058    Running     1    20:37:56  Wed Oct 10 15:08:38
8481103            zhan6058    Running     1    20:40:30  Wed Oct 10 15:11:12
8481267            zhan6058    Running     1    20:42:46  Wed Oct 10 15:13:28
8480791            zhan6058    Running     1    20:52:36  Wed Oct 10 15:23:18
8480805            zhan6058    Running     1    20:52:36  Wed Oct 10 15:23:18
8480618            sanpi001    Running   480    20:54:57  Wed Oct 10 15:25:39
8458920            coll0893    Running    20    21:03:04  Tue Oct  9 15:33:46
8481525            zhan6058    Running     1    21:04:29  Wed Oct 10 15:35:11
8482442            zhan6058    Running     1    21:15:28  Wed Oct 10 15:46:10
8482605            zhan6058    Running     1    21:17:39  Wed Oct 10 15:48:21
8482799            zhan6058    Running     1    21:24:36  Wed Oct 10 15:55:18
8482820            zhan6058    Running     1    21:24:36  Wed Oct 10 15:55:18
8482859            zhan6058    Running     1    21:26:44  Wed Oct 10 15:57:26
8483532            zhan6058    Running     1    21:28:55  Wed Oct 10 15:59:37
8460141              rzenil    Running     1    21:35:28  Tue Oct  9 16:06:10
8482484            zhan6058    Running     1    21:35:52  Wed Oct 10 16:06:34
8482510            zhan6058    Running     1    21:38:03  Wed Oct 10 16:08:45
8483128            zhan6058    Running     1    21:42:28  Wed Oct 10 16:13:10
8483132            zhan6058    Running     1    21:42:28  Wed Oct 10 16:13:10
8414684            quxxx041    Running    12    21:49:37  Sun Oct  7 16:20:19
8479956             dpresti    Running    16    21:53:58  Wed Oct 10 16:24:41
8484665             dpresti    Running    16    21:56:23  Wed Oct 10 16:27:06
8485779             dpresti    Running    16    21:56:23  Wed Oct 10 16:27:06
8485999            yingx052    Running     2    22:11:34  Wed Oct 10 16:42:16
8486040            zhan6058    Running     1    22:14:44  Wed Oct 10 16:45:26
8486106            zhan6058    Running     1    22:16:29  Wed Oct 10 16:47:11
8486566            zhan6058    Running     1    22:18:47  Wed Oct 10 16:49:29
8486573            zhan6058    Running     1    22:21:04  Wed Oct 10 16:51:46
8486825            zhan6058    Running     1    22:30:28  Wed Oct 10 17:01:10
8487130            zhan6058    Running     1    22:32:58  Wed Oct 10 17:03:40
8485559            vanga015    Running    16    22:35:21  Wed Oct 10 18:06:03
8487670            zhan6058    Running     1    22:39:59  Wed Oct 10 17:10:41
